,Date,Time,Global_active_power,trend,detrend
2073451,25/11/2010,14:55:00,0.328,0.8907562817796413,-0.5627562817796412
2073452,25/11/2010,14:56:00,0.326,0.8910954551574267,-0.5650954551574268
2073453,25/11/2010,14:57:00,0.33,0.8914346285352122,-0.5614346285352121
2073454,25/11/2010,14:58:00,0.332,0.8917738019129975,-0.5597738019129974
2073455,25/11/2010,14:59:00,0.33,0.8921129752907829,-0.562112975290783
2073456,25/11/2010,15:00:00,0.33,0.8924521486685684,-0.5624521486685683
2073457,25/11/2010,15:01:00,0.326,0.8927913220463538,-0.5667913220463539
2073458,25/11/2010,15:02:00,0.324,0.8931304954241391,-0.5691304954241392
2073459,25/11/2010,15:03:00,0.322,0.8934696688019246,-0.5714696688019245
2073460,25/11/2010,15:04:00,0.324,0.89380884217971,-0.5698088421797101
2073461,25/11/2010,15:05:00,0.322,0.8941480155574955,-0.5721480155574954
2073462,25/11/2010,15:06:00,0.284,0.8944871889352808,-0.6104871889352808
2073463,25/11/2010,15:07:00,0.224,0.8948263623130662,-0.6708263623130662
2073464,25/11/2010,15:08:00,0.224,0.8951655356908517,-0.6711655356908517
2073465,25/11/2010,15:09:00,0.222,0.895504709068637,-0.673504709068637
2073466,25/11/2010,15:10:00,0.22,0.8958438824464224,-0.6758438824464225
2073467,25/11/2010,15:11:00,0.27,0.8961830558242079,-0.6261830558242079
2073468,25/11/2010,15:12:00,0.3,0.8965222292019932,-0.5965222292019932
2073469,25/11/2010,15:13:00,0.3,0.8968614025797786,-0.5968614025797787
2073470,25/11/2010,15:14:00,0.298,0.8972005759575641,-0.599200575957564
2073471,25/11/2010,15:15:00,0.298,0.8975397493353495,-0.5995397493353496
2073472,25/11/2010,15:16:00,0.298,0.897878922713135,-0.5998789227131349
2073473,25/11/2010,15:17:00,0.298,0.8982180960909203,-0.6002180960909203
2073474,25/11/2010,15:18:00,0.298,0.8985572694687057,-0.6005572694687058
2073475,25/11/2010,15:19:00,0.298,0.8988964428464912,-0.6008964428464911
2073476,25/11/2010,15:20:00,0.252,0.8992356162242765,-0.6472356162242765
2073477,25/11/2010,15:21:00,0.222,0.8995747896020619,-0.677574789602062
2073478,25/11/2010,15:22:00,0.254,0.8999139629798474,-0.6459139629798474
2073479,25/11/2010,15:23:00,0.306,0.9002531363576327,-0.5942531363576327
2073480,25/11/2010,15:24:00,0.38,0.9005923097354182,-0.5205923097354181
2073481,25/11/2010,15:25:00,0.474,0.9009314831132036,-0.4269314831132036
2073482,25/11/2010,15:26:00,0.304,0.901270656490989,-0.5972706564909891
2073483,25/11/2010,15:27:00,0.324,0.9016098298687745,-0.5776098298687744
2073484,25/11/2010,15:28:00,0.416,0.9019490032465598,-0.4859490032465598
2073485,25/11/2010,15:29:00,0.416,0.9022881766243452,-0.48628817662434526
2073486,25/11/2010,15:30:00,0.414,0.9026273500021307,-0.4886273500021307
2073487,25/11/2010,15:31:00,0.414,0.902966523379916,-0.48896652337991603
2073488,25/11/2010,15:32:00,0.414,0.9033056967577014,-0.48930569675770147
2073489,25/11/2010,15:33:00,0.412,0.9036448701354869,-0.4916448701354869
2073490,25/11/2010,15:34:00,0.408,0.9039840435132722,-0.49598404351327224
2073491,25/11/2010,15:35:00,0.408,0.9043232168910577,-0.4963232168910577
2073492,25/11/2010,15:36:00,0.406,0.9046623902688431,-0.49866239026884307
2073493,25/11/2010,15:37:00,0.406,0.9050015636466285,-0.4990015636466285
2073494,25/11/2010,15:38:00,0.406,0.9053407370244139,-0.49934073702441384
2073495,25/11/2010,15:39:00,0.4,0.9056799104021993,-0.5056799104021993
2073496,25/11/2010,15:40:00,0.396,0.9060190837799847,-0.5100190837799847
2073497,25/11/2010,15:41:00,0.396,0.9063582571577702,-0.5103582571577702
2073498,25/11/2010,15:42:00,0.308,0.9066974305355555,-0.5986974305355555
2073499,25/11/2010,15:43:00,0.302,0.907036603913341,-0.605036603913341
2073500,25/11/2010,15:44:00,0.298,0.9073757772911264,-0.6093757772911264
2073501,25/11/2010,15:45:00,0.298,0.9077149506689117,-0.6097149506689117
2073502,25/11/2010,15:46:00,0.296,0.9080541240466972,-0.6120541240466972
2073503,25/11/2010,15:47:00,0.296,0.9083932974244826,-0.6123932974244826
2073504,25/11/2010,15:48:00,0.296,0.9087324708022679,-0.6127324708022679
2073505,25/11/2010,15:49:00,0.352,0.9090716441800534,-0.5570716441800534
2073506,25/11/2010,15:50:00,0.368,0.9094108175578388,-0.5414108175578388
2073507,25/11/2010,15:51:00,0.37,0.9097499909356243,-0.5397499909356243
2073508,25/11/2010,15:52:00,0.368,0.9100891643134097,-0.5420891643134097
2073509,25/11/2010,15:53:00,0.368,0.910428337691195,-0.542428337691195
2073510,25/11/2010,15:54:00,0.366,0.9107675110689805,-0.5447675110689805
2073511,25/11/2010,15:55:00,0.364,0.9111066844467659,-0.5471066844467659
2073512,25/11/2010,15:56:00,0.364,0.9114458578245512,-0.5474458578245512
2073513,25/11/2010,15:57:00,0.358,0.9117850312023367,-0.5537850312023367
2073514,25/11/2010,15:58:00,0.3,0.9121242045801221,-0.6121242045801221
2073515,25/11/2010,15:59:00,0.3,0.9124633779579074,-0.6124633779579074
2073516,25/11/2010,16:00:00,0.3,0.9128025513356929,-0.612802551335693
2073517,25/11/2010,16:01:00,0.294,0.9131417247134783,-0.6191417247134783
2073518,25/11/2010,16:02:00,0.292,0.9134808980912638,-0.6214808980912638
2073519,25/11/2010,16:03:00,0.346,0.9138200714690492,-0.5678200714690492
2073520,25/11/2010,16:04:00,0.4,0.9141592448468345,-0.5141592448468345
2073521,25/11/2010,16:05:00,0.396,0.91449841822462,-0.51849841822462
2073522,25/11/2010,16:06:00,0.392,0.9148375916024054,-0.5228375916024054
2073523,25/11/2010,16:07:00,0.462,0.9151767649801907,-0.4531767649801907
2073524,25/11/2010,16:08:00,0.39,0.9155159383579762,-0.5255159383579762
2073525,25/11/2010,16:09:00,0.39,0.9158551117357616,-0.5258551117357616
2073526,25/11/2010,16:10:00,0.39,0.916194285113547,-0.5261942851135469
2073527,25/11/2010,16:11:00,0.428,0.9165334584913324,-0.4885334584913324
2073528,25/11/2010,16:12:00,0.464,0.9168726318691178,-0.4528726318691178
2073529,25/11/2010,16:13:00,0.396,0.9172118052469033,-0.5212118052469032
2073530,25/11/2010,16:14:00,0.394,0.9175509786246887,-0.5235509786246887
2073531,25/11/2010,16:15:00,0.394,0.917890152002474,-0.523890152002474
2073532,25/11/2010,16:16:00,0.392,0.9182293253802595,-0.5262293253802595
2073533,25/11/2010,16:17:00,0.354,0.9185684987580449,-0.5645684987580449
2073534,25/11/2010,16:18:00,0.296,0.9189076721358302,-0.6229076721358302
2073535,25/11/2010,16:19:00,0.298,0.9192468455136157,-0.6212468455136158
2073536,25/11/2010,16:20:00,0.298,0.9195860188914011,-0.6215860188914011
2073537,25/11/2010,16:21:00,0.292,0.9199251922691865,-0.6279251922691864
2073538,25/11/2010,16:22:00,0.288,0.9202643656469719,-0.632264365646972
2073539,25/11/2010,16:23:00,0.288,0.9206035390247573,-0.6326035390247573
2073540,25/11/2010,16:24:00,0.56,0.9209427124025428,-0.3609427124025427
2073541,25/11/2010,16:25:00,0.634,0.9212818857803281,-0.2872818857803281
2073542,25/11/2010,16:26:00,0.592,0.9216210591581135,-0.32962105915811357
2073543,25/11/2010,16:27:00,0.68,0.921960232535899,-0.24196023253589893
2073544,25/11/2010,16:28:00,0.664,0.9222994059136844,-0.2582994059136844
2073545,25/11/2010,16:29:00,0.692,0.9226385792914698,-0.2306385792914698
2073546,25/11/2010,16:30:00,0.664,0.9229777526692552,-0.25897775266925516
2073547,25/11/2010,16:31:00,0.68,0.9233169260470406,-0.24331692604704058
2073548,25/11/2010,16:32:00,0.684,0.923656099424826,-0.2396560994248259
2073549,25/11/2010,16:33:00,0.684,0.9239952728026114,-0.23999527280261135
2073550,25/11/2010,16:34:00,0.688,0.9243344461803968,-0.2363344461803969
2073551,25/11/2010,16:35:00,0.644,0.9246736195581822,-0.28067361955818215
2073552,25/11/2010,16:36:00,0.612,0.9250127929359676,-0.3130127929359676
2073553,25/11/2010,16:37:00,0.614,0.925351966313753,-0.31135196631375306
2073554,25/11/2010,16:38:00,0.61,0.9256911396915385,-0.3156911396915385
2073555,25/11/2010,16:39:00,0.674,0.9260303130693239,-0.2520303130693239
2073556,25/11/2010,16:40:00,0.722,0.9263694864471093,-0.20436948644710928
2073557,25/11/2010,16:41:00,0.72,0.9267086598248947,-0.20670865982489472
2073558,25/11/2010,16:42:00,0.716,0.9270478332026801,-0.21104783320268017
2073559,25/11/2010,16:43:00,0.714,0.9273870065804655,-0.2133870065804655
2073560,25/11/2010,16:44:00,0.71,0.9277261799582509,-0.21772617995825094
2073561,25/11/2010,16:45:00,0.712,0.9280653533360363,-0.21606535333603638
2073562,25/11/2010,16:46:00,0.772,0.9284045267138217,-0.15640452671382166
2073563,25/11/2010,16:47:00,0.708,0.9287437000916071,-0.22074370009160715
2073564,25/11/2010,16:48:00,0.71,0.9290828734693926,-0.2190828734693926
2073565,25/11/2010,16:49:00,0.704,0.929422046847178,-0.22542204684717804
2073566,25/11/2010,16:50:00,0.704,0.9297612202249634,-0.22576122022496348
2073567,25/11/2010,16:51:00,0.7,0.9301003936027488,-0.2301003936027488
2073568,25/11/2010,16:52:00,0.694,0.9304395669805342,-0.23643956698053425
2073569,25/11/2010,16:53:00,0.654,0.9307787403583196,-0.2767787403583196
2073570,25/11/2010,16:54:00,0.598,0.931117913736105,-0.333117913736105
2073571,25/11/2010,16:55:00,0.596,0.9314570871138904,-0.33545708711389044
2073572,25/11/2010,16:56:00,0.59,0.9317962604916759,-0.3417962604916759
2073573,25/11/2010,16:57:00,0.592,0.9321354338694612,-0.3401354338694612
2073574,25/11/2010,16:58:00,0.59,0.9324746072472466,-0.34247460724724665
2073575,25/11/2010,16:59:00,0.592,0.9328137806250321,-0.3408137806250321
2073576,25/11/2010,17:00:00,0.592,0.9331529540028175,-0.34115295400281753
2073577,25/11/2010,17:01:00,0.59,0.9334921273806029,-0.343492127380603
2073578,25/11/2010,17:02:00,0.59,0.9338313007583883,-0.3438313007583883
2073579,25/11/2010,17:03:00,0.598,0.9341704741361737,-0.33617047413617374
2073580,25/11/2010,17:04:00,0.6,0.9345096475139592,-0.3345096475139592
2073581,25/11/2010,17:05:00,0.678,0.9348488208917445,-0.25684882089174443
2073582,25/11/2010,17:06:00,0.664,0.9351879942695299,-0.2711879942695299
2073583,25/11/2010,17:07:00,1.016,0.9355271676473154,0.08047283235268465
2073584,25/11/2010,17:08:00,1.17,0.9358663410251007,0.23413365897489924
2073585,25/11/2010,17:09:00,1.392,0.9362055144028861,0.4557944855971138
2073586,25/11/2010,17:10:00,1.466,0.9365446877806716,0.5294553122193284
2073587,25/11/2010,17:11:00,1.456,0.9368838611584569,0.5191161388415431
2073588,25/11/2010,17:12:00,1.382,0.9372230345362423,0.44477696546375756
2073589,25/11/2010,17:13:00,1.35,0.9375622079140278,0.4124377920859723
2073590,25/11/2010,17:14:00,1.31,0.9379013812918132,0.37209861870818683
2073591,25/11/2010,17:15:00,1.388,0.9382405546695987,0.44975944533040124
2073592,25/11/2010,17:16:00,1.522,0.938579728047384,0.583420271952616
2073593,25/11/2010,17:17:00,1.478,0.9389189014251694,0.5390810985748306
2073594,25/11/2010,17:18:00,1.438,0.9392580748029549,0.4987419251970451
2073595,25/11/2010,17:19:00,1.452,0.9395972481807402,0.5124027518192598
2073596,25/11/2010,17:20:00,1.448,0.9399364215585256,0.5080635784414743
2073597,25/11/2010,17:21:00,1.434,0.9402755949363111,0.49372440506368886
2073598,25/11/2010,17:22:00,1.43,0.9406147683140964,0.48938523168590353
2073599,25/11/2010,17:23:00,1.426,0.9409539416918818,0.4850460583081181
2073600,25/11/2010,17:24:00,1.642,0.9412931150696673,0.7007068849303326
2073601,25/11/2010,17:25:00,1.744,0.9416322884474527,0.8023677115525473
2073602,25/11/2010,17:26:00,1.742,0.9419714618252382,0.8000285381747618
2073603,25/11/2010,17:27:00,1.764,0.9423106352030235,0.8216893647969765
2073604,25/11/2010,17:28:00,1.764,0.9426498085808089,0.8213501914191911
2073605,25/11/2010,17:29:00,1.708,0.9429889819585944,0.7650110180414056
2073606,25/11/2010,17:30:00,1.678,0.9433281553363797,0.7346718446636202
2073607,25/11/2010,17:31:00,1.684,0.9436673287141651,0.7403326712858348
2073608,25/11/2010,17:32:00,1.682,0.9440065020919506,0.7379934979080494
2073609,25/11/2010,17:33:00,1.672,0.9443456754697359,0.727654324530264
2073610,25/11/2010,17:34:00,1.574,0.9446848488475214,0.6293151511524787
2073611,25/11/2010,17:35:00,1.552,0.9450240222253068,0.6069759777746933
2073612,25/11/2010,17:36:00,1.548,0.9453631956030922,0.6026368043969078
2073613,25/11/2010,17:37:00,1.568,0.9457023689808777,0.6222976310191224
2073614,25/11/2010,17:38:00,1.57,0.946041542358663,0.6239584576413371
2073615,25/11/2010,17:39:00,1.562,0.9463807157364484,0.6156192842635516
2073616,25/11/2010,17:40:00,1.552,0.9467198891142339,0.6052801108857662
2073617,25/11/2010,17:41:00,1.55,0.9470590624920192,0.6029409375079808
2073618,25/11/2010,17:42:00,1.518,0.9473982358698047,0.5706017641301954
2073619,25/11/2010,17:43:00,1.712,0.9477374092475901,0.7642625907524099
2073620,25/11/2010,17:44:00,1.752,0.9480765826253754,0.8039234173746246
2073621,25/11/2010,17:45:00,1.742,0.9484157560031609,0.7935842439968391
2073622,25/11/2010,17:46:00,1.728,0.9487549293809463,0.7792450706190537
2073623,25/11/2010,17:47:00,1.732,0.9490941027587317,0.7829058972412682
2073624,25/11/2010,17:48:00,1.74,0.9494332761365171,0.7905667238634829
2073625,25/11/2010,17:49:00,1.738,0.9497724495143025,0.7882275504856975
2073626,25/11/2010,17:50:00,1.736,0.950111622892088,0.785888377107912
2073627,25/11/2010,17:51:00,1.806,0.9504507962698734,0.8555492037301267
2073628,25/11/2010,17:52:00,1.8,0.9507899696476587,0.8492100303523413
2073629,25/11/2010,17:53:00,1.776,0.9511291430254442,0.8248708569745559
2073630,25/11/2010,17:54:00,1.774,0.9514683164032296,0.8225316835967704
2073631,25/11/2010,17:55:00,1.768,0.9518074897810149,0.8161925102189851
2073632,25/11/2010,17:56:00,1.77,0.9521466631588004,0.8178533368411997
2073633,25/11/2010,17:57:00,1.772,0.9524858365365858,0.8195141634634142
2073634,25/11/2010,17:58:00,1.764,0.9528250099143711,0.8111749900856289
2073635,25/11/2010,17:59:00,1.752,0.9531641832921566,0.7988358167078434
2073636,25/11/2010,18:00:00,1.756,0.953503356669942,0.802496643330058
2073637,25/11/2010,18:01:00,1.744,0.9538425300477275,0.7901574699522725
2073638,25/11/2010,18:02:00,1.754,0.9541817034255129,0.7998182965744871
2073639,25/11/2010,18:03:00,1.766,0.9545208768032982,0.8114791231967018
2073640,25/11/2010,18:04:00,1.77,0.9548600501810837,0.8151399498189164
2073641,25/11/2010,18:05:00,1.68,0.9551992235588691,0.7248007764411308
2073642,25/11/2010,18:06:00,1.658,0.9555383969366544,0.7024616030633455
2073643,25/11/2010,18:07:00,1.664,0.9558775703144399,0.70812242968556
2073644,25/11/2010,18:08:00,1.676,0.9562167436922253,0.7197832563077746
2073645,25/11/2010,18:09:00,1.672,0.9565559170700106,0.7154440829299893
2073646,25/11/2010,18:10:00,1.666,0.9568950904477961,0.7091049095522038
2073647,25/11/2010,18:11:00,1.664,0.9572342638255815,0.7067657361744184
2073648,25/11/2010,18:12:00,1.668,0.957573437203367,0.710426562796633
2073649,25/11/2010,18:13:00,1.66,0.9579126105811524,0.7020873894188475
2073650,25/11/2010,18:14:00,1.666,0.9582517839589377,0.7077482160410622
2073651,25/11/2010,18:15:00,1.676,0.9585909573367232,0.7174090426632768
2073652,25/11/2010,18:16:00,1.71,0.9589301307145086,0.7510698692854914
2073653,25/11/2010,18:17:00,1.722,0.9592693040922939,0.762730695907706
2073654,25/11/2010,18:18:00,1.732,0.9596084774700794,0.7723915225299206
2073655,25/11/2010,18:19:00,1.71,0.9599476508478648,0.7500523491521351
2073656,25/11/2010,18:20:00,1.738,0.9602868242256501,0.7777131757743498
2073657,25/11/2010,18:21:00,1.766,0.9606259976034356,0.8053740023965644
2073658,25/11/2010,18:22:00,1.766,0.960965170981221,0.805034829018779
2073659,25/11/2010,18:23:00,1.766,0.9613043443590065,0.8046956556409935
2073660,25/11/2010,18:24:00,1.772,0.9616435177367919,0.8103564822632081
2073661,25/11/2010,18:25:00,1.766,0.9619826911145772,0.8040173088854228
2073662,25/11/2010,18:26:00,1.77,0.9623218644923627,0.8076781355076373
2073663,25/11/2010,18:27:00,1.88,0.9626610378701481,0.9173389621298518
2073664,25/11/2010,18:28:00,1.854,0.9630002112479334,0.8909997887520666
2073665,25/11/2010,18:29:00,1.854,0.9633393846257189,0.8906606153742812
2073666,25/11/2010,18:30:00,1.738,0.9636785580035043,0.7743214419964957
2073667,25/11/2010,18:31:00,1.908,0.9640177313812897,0.9439822686187103
2073668,25/11/2010,18:32:00,1.998,0.9643569047590751,1.033643095240925
2073669,25/11/2010,18:33:00,1.866,0.9646960781368605,0.9013039218631396
2073670,25/11/2010,18:34:00,1.888,0.965035251514646,0.9229647484853539
2073671,25/11/2010,18:35:00,2.054,0.9653744248924313,1.0886255751075686
2073672,25/11/2010,18:36:00,2.05,0.9657135982702167,1.084286401729783
2073673,25/11/2010,18:37:00,2.052,0.9660527716480022,1.0859472283519978
2073674,25/11/2010,18:38:00,2.06,0.9663919450257876,1.0936080549742124
2073675,25/11/2010,18:39:00,2.642,0.966731118403573,1.675268881596427
2073676,25/11/2010,18:40:00,3.144,0.9670702917813584,2.176929708218642
2073677,25/11/2010,18:41:00,3.45,0.9674094651591438,2.482590534840856
2073678,25/11/2010,18:42:00,3.064,0.9677486385369292,2.0962513614630707
2073679,25/11/2010,18:43:00,2.978,0.9680878119147146,2.0099121880852855
2073680,25/11/2010,18:44:00,2.98,0.9684269852925,2.0115730147075
2073681,25/11/2010,18:45:00,2.99,0.9687661586702854,2.021233841329715
2073682,25/11/2010,18:46:00,2.974,0.9691053320480708,2.0048946679519295
2073683,25/11/2010,18:47:00,2.948,0.9694445054258563,1.9785554945741437
2073684,25/11/2010,18:48:00,2.944,0.9697836788036417,1.9742163211963581
2073685,25/11/2010,18:49:00,2.934,0.9701228521814271,1.963877147818573
2073686,25/11/2010,18:50:00,2.934,0.9704620255592125,1.9635379744407877
2073687,25/11/2010,18:51:00,2.954,0.9708011989369979,1.9831988010630024
2073688,25/11/2010,18:52:00,3.002,0.9711403723147833,2.030859627685216
2073689,25/11/2010,18:53:00,3.004,0.9714795456925687,2.0325204543074316
2073690,25/11/2010,18:54:00,3.006,0.9718187190703541,2.0341812809296456
2073691,25/11/2010,18:55:00,3.03,0.9721578924481395,2.0578421075518603
2073692,25/11/2010,18:56:00,3.048,0.9724970658259249,2.075502934174075
2073693,25/11/2010,18:57:00,3.042,0.9728362392037103,2.0691637607962896
2073694,25/11/2010,18:58:00,3.03,0.9731754125814958,2.056824587418504
2073695,25/11/2010,18:59:00,3.038,0.9735145859592812,2.0644854140407185
2073696,25/11/2010,19:00:00,3.038,0.9738537593370666,2.064146240662933
2073697,25/11/2010,19:01:00,2.97,0.974192932714852,1.9958070672851482
2073698,25/11/2010,19:02:00,2.996,0.9745321060926374,2.0214678939073627
2073699,25/11/2010,19:03:00,3.116,0.9748712794704228,2.1411287205295775
2073700,25/11/2010,19:04:00,3.104,0.9752104528482082,2.1287895471517917
2073701,25/11/2010,19:05:00,3.088,0.9755496262259936,2.1124503737740064
2073702,25/11/2010,19:06:00,3.064,0.9758887996037791,2.088111200396221
2073703,25/11/2010,19:07:00,3.076,0.9762279729815644,2.0997720270184357
2073704,25/11/2010,19:08:00,3.08,0.9765671463593498,2.1034328536406504
2073705,25/11/2010,19:09:00,3.08,0.9769063197371353,2.103093680262865
2073706,25/11/2010,19:10:00,3.076,0.9772454931149207,2.0987545068850793
2073707,25/11/2010,19:11:00,3.076,0.9775846664927061,2.098415333507294
2073708,25/11/2010,19:12:00,3.072,0.9779238398704915,2.0940761601295086
2073709,25/11/2010,19:13:00,3.06,0.9782630132482769,2.0817369867517233
2073710,25/11/2010,19:14:00,3.028,0.9786021866260624,2.049397813373938
2073711,25/11/2010,19:15:00,3.034,0.9789413600038477,2.055058639996152
2073712,25/11/2010,19:16:00,3.028,0.9792805333816331,2.048719466618367
2073713,25/11/2010,19:17:00,2.968,0.9796197067594186,1.9883802932405814
2073714,25/11/2010,19:18:00,2.982,0.9799588801372039,2.0020411198627963
2073715,25/11/2010,19:19:00,2.994,0.9802980535149893,2.013701946485011
2073716,25/11/2010,19:20:00,3.008,0.9806372268927748,2.0273627731072255
2073717,25/11/2010,19:21:00,3.002,0.9809764002705602,2.0210235997294395
2073718,25/11/2010,19:22:00,3.018,0.9813155736483455,2.036684426351654
2073719,25/11/2010,19:23:00,3.036,0.981654747026131,2.054345252973869
2073720,25/11/2010,19:24:00,2.918,0.9819939204039164,1.9360060795960838
2073721,25/11/2010,19:25:00,3.11,0.9823330937817019,2.1276669062182982
2073722,25/11/2010,19:26:00,2.912,0.9826722671594872,1.9293277328405127
2073723,25/11/2010,19:27:00,2.986,0.9830114405372726,2.0029885594627275
2073724,25/11/2010,19:28:00,3.036,0.9833506139150581,2.052649386084942
2073725,25/11/2010,19:29:00,2.35,0.9836897872928434,1.3663102127071567
2073726,25/11/2010,19:30:00,2.112,0.9840289606706288,1.1279710393293714
2073727,25/11/2010,19:31:00,2.142,0.9843681340484143,1.1576318659515856
2073728,25/11/2010,19:32:00,2.27,0.9847073074261996,1.2852926925738004
2073729,25/11/2010,19:33:00,2.254,0.985046480803985,1.2689535191960148
2073730,25/11/2010,19:34:00,2.256,0.9853856541817705,1.2706143458182293
2073731,25/11/2010,19:35:00,2.252,0.9857248275595559,1.266275172440444
2073732,25/11/2010,19:36:00,2.262,0.9860640009373414,1.2759359990626586
2073733,25/11/2010,19:37:00,1.956,0.9864031743151267,0.9695968256848733
2073734,25/11/2010,19:38:00,1.79,0.9867423476929121,0.8032576523070879
2073735,25/11/2010,19:39:00,1.958,0.9870815210706976,0.9709184789293024
2073736,25/11/2010,19:40:00,1.932,0.9874206944484829,0.944579305551517
2073737,25/11/2010,19:41:00,1.68,0.9877598678262683,0.6922401321737316
2073738,25/11/2010,19:42:00,1.588,0.9880990412040538,0.5999009587959463
2073739,25/11/2010,19:43:00,1.538,0.9884382145818391,0.5495617854181609
2073740,25/11/2010,19:44:00,1.406,0.9887773879596246,0.41722261204037536
2073741,25/11/2010,19:45:00,1.404,0.98911656133741,0.4148834386625899
2073742,25/11/2010,19:46:00,1.4,0.9894557347151954,0.4105442652848045
2073743,25/11/2010,19:47:00,1.39,0.9897949080929809,0.40020509190701903
2073744,25/11/2010,19:48:00,1.388,0.9901340814707662,0.3978659185292337
2073745,25/11/2010,19:49:00,1.384,0.9904732548485516,0.39352674515144825
2073746,25/11/2010,19:50:00,1.376,0.9908124282263371,0.3851875717736628
2073747,25/11/2010,19:51:00,1.378,0.9911516016041224,0.3868483983958775
2073748,25/11/2010,19:52:00,1.346,0.9914907749819079,0.35450922501809223
2073749,25/11/2010,19:53:00,1.286,0.9918299483596933,0.29417005164030674
2073750,25/11/2010,19:54:00,1.31,0.9921691217374786,0.31783087826252143
2073751,25/11/2010,19:55:00,1.282,0.9925082951152641,0.28949170488473597
2073752,25/11/2010,19:56:00,1.29,0.9928474684930495,0.29715253150695053
2073753,25/11/2010,19:57:00,1.304,0.9931866418708349,0.3108133581291651
2073754,25/11/2010,19:58:00,1.298,0.9935258152486204,0.30447418475137966
2073755,25/11/2010,19:59:00,1.29,0.9938649886264057,0.2961350113735943
2073756,25/11/2010,20:00:00,1.286,0.9942041620041911,0.2917958379958089
2073757,25/11/2010,20:01:00,1.288,0.9945433353819766,0.29345666461802344
2073758,25/11/2010,20:02:00,1.286,0.9948825087597619,0.2911174912402381
2073759,25/11/2010,20:03:00,1.524,0.9952216821375474,0.5287783178624527
2073760,25/11/2010,20:04:00,1.634,0.9955608555153328,0.6384391444846671
2073761,25/11/2010,20:05:00,1.826,0.9959000288931181,0.8300999711068819
2073762,25/11/2010,20:06:00,1.936,0.9962392022709036,0.9397607977290964
2073763,25/11/2010,20:07:00,1.94,0.996578375648689,0.9434216243513109
2073764,25/11/2010,20:08:00,1.932,0.9969175490264743,0.9350824509735256
2073765,25/11/2010,20:09:00,1.934,0.9972567224042598,0.9367432775957402
2073766,25/11/2010,20:10:00,2.014,0.9975958957820452,1.0164041042179546
2073767,25/11/2010,20:11:00,2.766,0.9979350691598307,1.7680649308401692
2073768,25/11/2010,20:12:00,2.562,0.9982742425376161,1.5637257574623837
2073769,25/11/2010,20:13:00,2.886,0.9986134159154014,1.8873865840845987
2073770,25/11/2010,20:14:00,2.334,0.9989525892931869,1.3350474107068133
2073771,25/11/2010,20:15:00,1.982,0.9992917626709723,0.9827082373290277
2073772,25/11/2010,20:16:00,1.864,0.9996309360487576,0.8643690639512425
2073773,25/11/2010,20:17:00,1.878,0.9999701094265431,0.8780298905734568
2073774,25/11/2010,20:18:00,1.796,1.0003092828043285,0.7956907171956715
2073775,25/11/2010,20:19:00,1.688,1.0006484561821138,0.6873515438178861
2073776,25/11/2010,20:20:00,1.694,1.0009876295598994,0.6930123704401006
2073777,25/11/2010,20:21:00,1.704,1.0013268029376847,0.7026731970623152
2073778,25/11/2010,20:22:00,1.694,1.00166597631547,0.6923340236845299
2073779,25/11/2010,20:23:00,1.696,1.0020051496932556,0.6939948503067443
2073780,25/11/2010,20:24:00,1.802,1.002344323071041,0.7996556769289591
2073781,25/11/2010,20:25:00,1.672,1.0026834964488263,0.6693165035511737
2073782,25/11/2010,20:26:00,1.408,1.0030226698266118,0.4049773301733881
2073783,25/11/2010,20:27:00,1.476,1.0033618432043971,0.47263815679560284
2073784,25/11/2010,20:28:00,1.49,1.0037010165821827,0.4862989834178173
2073785,25/11/2010,20:29:00,1.416,1.004040189959968,0.4119598100400319
2073786,25/11/2010,20:30:00,1.428,1.0043793633377534,0.4236206366622466
2073787,25/11/2010,20:31:00,1.428,1.004718536715539,0.42328146328446103
2073788,25/11/2010,20:32:00,1.426,1.0050577100933242,0.4209422899066757
2073789,25/11/2010,20:33:00,1.43,1.0053968834711096,0.4246031165288904
2073790,25/11/2010,20:34:00,1.438,1.005736056848895,0.43226394315110483
2073791,25/11/2010,20:35:00,1.442,1.0060752302266804,0.4359247697733195
2073792,25/11/2010,20:36:00,1.442,1.0064144036044658,0.4355855963955342
2073793,25/11/2010,20:37:00,1.44,1.0067535769822513,0.4332464230177486
2073794,25/11/2010,20:38:00,1.44,1.0070927503600366,0.4329072496399633
2073795,25/11/2010,20:39:00,1.436,1.0074319237378222,0.42856807626217774
2073796,25/11/2010,20:40:00,1.426,1.0077710971156075,0.4182289028843924
2073797,25/11/2010,20:41:00,1.498,1.0081102704933929,0.48988972950660714
2073798,25/11/2010,20:42:00,1.504,1.0084494438711784,0.4955505561288216
2073799,25/11/2010,20:43:00,1.51,1.0087886172489637,0.5012113827510363
2073800,25/11/2010,20:44:00,1.508,1.009127790626749,0.49887220937325094
2073801,25/11/2010,20:45:00,1.506,1.0094669640045346,0.4965330359954654
2073802,25/11/2010,20:46:00,1.508,1.00980613738232,0.49819386261768006
2073803,25/11/2010,20:47:00,1.502,1.0101453107601053,0.4918546892398947
2073804,25/11/2010,20:48:00,1.492,1.0104844841378908,0.48151551586210917
2073805,25/11/2010,20:49:00,1.492,1.0108236575156762,0.48117634248432384
2073806,25/11/2010,20:50:00,1.522,1.0111628308934617,0.5108371691065383
2073807,25/11/2010,20:51:00,1.526,1.011502004271247,0.514497995728753
